id,datetime,date,deploy,hour,daynight,habitat,point,point_num,audiomoth_id,spacing_m,group,species,common_name,confidence,clip_start_s,clip_end_s,audio_file,suspect_false_positive
2026-06-05-03032,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.894,66,69,/P1502_A05/20260605_214000.WAV,no
2026-06-05-03030,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.815,51,54,/P1502_A05/20260605_214000.WAV,no
2026-06-05-03031,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.753,63,66,/P1502_A05/20260605_214000.WAV,no
2026-06-05-03038,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.659,105,108,/P1502_A05/20260605_214000.WAV,no
2026-06-05-03037,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.538,102,105,/P1502_A05/20260605_214000.WAV,no
2026-06-05-03035,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.537,75,78,/P1502_A05/20260605_214000.WAV,no
2026-06-05-03034,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.405,72,75,/P1502_A05/20260605_214000.WAV,no
2026-06-05-03041,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.392,111,114,/P1502_A05/20260605_214000.WAV,no
2026-06-05-03040,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P2,2,A05,15,frog,Pristimantis appendiculatus,Pristimantis appendiculatus,0.293,108,111,/P1502_A05/20260605_214000.WAV,no
2026-06-05-03560,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.999,51,54,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03556,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.996,24,27,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03561,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.959,66,69,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03557,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.915,42,45,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03569,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.91,108,111,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03571,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.716,114,117,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03565,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.697,84,87,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03563,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.623,72,75,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03566,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.578,90,93,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03572,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.562,117,120,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03570,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.55,111,114,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03567,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.527,99,102,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03559,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.524,48,51,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03562,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.507,69,72,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03564,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.359,81,84,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03568,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.326,102,105,/P1503_A03/20260605_214000.WAV,no
2026-06-05-03558,2026-06-05 21:40:00,2026-06-05,day4,21,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.303,45,48,/P1503_A03/20260605_214000.WAV,no
2026-06-05-02435,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.997,12,15,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02444,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.992,93,96,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02448,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.978,108,111,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02437,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.968,30,33,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02440,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.958,63,66,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02445,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.946,96,99,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02434,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.908,6,9,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02443,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.873,90,93,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02447,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.848,99,102,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02450,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.845,117,120,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02433,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.768,3,6,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02449,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.739,111,114,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02438,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.609,51,54,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02439,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.606,60,63,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02432,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.602,0,3,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02436,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.44,27,30,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02446,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis conspiscillatus,Pristimantis conspiscillatus,0.41,96,99,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02442,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.36,81,84,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02441,2026-06-05 22:00:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.356,75,78,/F1501_A07/20260605_220000.WAV,no
2026-06-05-02727,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P1,1,A02,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.361,39,42,/P1501_A02/20260605_220000.WAV,no
2026-06-05-03046,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.951,30,33,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03067,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.858,87,90,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03049,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.836,36,39,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03069,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.827,90,93,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03045,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.749,27,30,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03051,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.662,39,42,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03071,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.645,99,102,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03050,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.57,36,39,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03070,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.531,96,99,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03061,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.51,72,75,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03048,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.496,33,36,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03044,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.494,24,27,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03059,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.476,66,69,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03042,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.44,12,15,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03060,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.435,69,72,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03052,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.395,39,42,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03063,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.389,81,84,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03057,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.38,63,66,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03047,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.351,30,33,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03058,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.328,63,66,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03043,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.315,21,24,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03056,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.292,60,63,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03065,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.285,84,87,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03064,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis appendiculatus,Pristimantis appendiculatus,0.283,81,84,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03072,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.279,117,120,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03062,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.276,72,75,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03068,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.272,87,90,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03066,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.269,84,87,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03055,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.267,57,60,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03053,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.261,42,45,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03054,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Rhinella horribilis,Rhinella horribilis,0.254,51,54,/P1502_A05/20260605_220000.WAV,no
2026-06-05-03580,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.998,24,27,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03593,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.97,105,108,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03592,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.927,99,102,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03581,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.834,27,30,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03576,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.802,12,15,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03595,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.794,117,120,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03579,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.767,21,24,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03573,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.759,0,3,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03591,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.758,96,99,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03586,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.722,57,60,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03578,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.713,18,21,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03577,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.705,15,18,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03575,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.697,6,9,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03594,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.666,108,111,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03587,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.524,60,63,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03585,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.506,51,54,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03588,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.476,63,66,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03582,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.401,30,33,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03589,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.392,69,72,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03584,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.358,39,42,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03590,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Rhinella horribilis,Rhinella horribilis,0.333,69,72,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03583,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.3,36,39,/P1503_A03/20260605_220000.WAV,no
2026-06-05-03574,2026-06-05 22:00:00,2026-06-05,day4,22,night,pasture,P3,3,A03,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.279,3,6,/P1503_A03/20260605_220000.WAV,no
2026-06-05-02451,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.982,0,3,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02469,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.95,99,102,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02463,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.939,84,87,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02466,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.938,90,93,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02459,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis conspiscillatus,Pristimantis conspiscillatus,0.854,75,78,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02464,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.846,87,90,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02452,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.814,12,15,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02472,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.75,111,114,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02456,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.682,48,51,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02470,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.679,102,105,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02460,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.658,75,78,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02457,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis conspiscillatus,Pristimantis conspiscillatus,0.62,57,60,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02455,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.591,39,42,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02454,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.585,21,24,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02458,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.449,66,69,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02462,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.407,81,84,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02471,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis conspiscillatus,Pristimantis conspiscillatus,0.382,108,111,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02468,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.367,96,99,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02461,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis conspiscillatus,Pristimantis conspiscillatus,0.337,78,81,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02453,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.314,15,18,/F1501_A07/20260605_222000.WAV,no
2026-06-05-00131,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,bird,Cyanocorax yncas,Green Jay,0.309,78,81,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02467,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis conspiscillatus,Pristimantis conspiscillatus,0.302,90,93,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02473,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.294,114,117,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02465,2026-06-05 22:20:00,2026-06-05,day4,22,night,forest,F1,1,A07,15,frog,Pristimantis conspiscillatus,Pristimantis conspiscillatus,0.284,87,90,/F1501_A07/20260605_222000.WAV,no
2026-06-05-02730,2026-06-05 22:20:00,2026-06-05,day4,22,night,pasture,P1,1,A02,15,frog,Pristimantis appendiculatus,Pristimantis appendiculatus,0.476,108,111,/P1501_A02/20260605_222000.WAV,no
2026-06-05-02729,2026-06-05 22:20:00,2026-06-05,day4,22,night,pasture,P1,1,A02,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.391,63,66,/P1501_A02/20260605_222000.WAV,no
2026-06-05-02728,2026-06-05 22:20:00,2026-06-05,day4,22,night,pasture,P1,1,A02,15,frog,Pristimantis appendiculatus,Pristimantis appendiculatus,0.257,3,6,/P1501_A02/20260605_222000.WAV,no
2026-06-05-03084,2026-06-05 22:20:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.88,66,69,/P1502_A05/20260605_222000.WAV,no
2026-06-05-03087,2026-06-05 22:20:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.872,87,90,/P1502_A05/20260605_222000.WAV,no
2026-06-05-03090,2026-06-05 22:20:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.797,102,105,/P1502_A05/20260605_222000.WAV,no
2026-06-05-03092,2026-06-05 22:20:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.777,114,117,/P1502_A05/20260605_222000.WAV,no
2026-06-05-03083,2026-06-05 22:20:00,2026-06-05,day4,22,night,pasture,P2,2,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.762,63,66,/P1502_A05/20260605_222000.WAV,no
